name,price,rating,image_url,image_path,source,category_name,product_url
"Furniture Store ModernTV unit - Height 30 cm - Width 180 cm - Depth 30 cm, from Furniture Store.","3,188",0.0,https://f.nooncdn.com/p/pzsku/Z02FD0B4CCB6226228835Z/45/_/1727194030/afff8527-1c76-401e-b0d9-366396465794.jpg?width=800,product_images/Furniture Store ModernTV unit  Height 30 cm  Width.jpg,Noon,home furniture,https://www.noon.com/egypt-en/moderntv-unit-height-30-cm-width-180-cm-depth-30-cm-from-furniture-store/Z02FD0B4CCB6226228835Z/p/?o=z02fd0b4ccb6226228835z-1
"Furniture Store ModernTV unit - Height 50 cm - Width 101 cm - Depth 34 cm, from Furniture Store.","4,588",0.0,No Image,No Image,Noon,home furniture,https://www.noon.com/egypt-en/moderntv-unit-height-50-cm-width-101-cm-depth-34-cm-from-furniture-store/Z96E7718894AD3C725BADZ/p/?o=z96e7718894ad3c725badz-1
"Furniture Store ModernTV unit - Height 72 cm - Width 141 cm - Depth 34 cm, from Furniture Store.","6,190",0.0,https://f.nooncdn.com/p/pzsku/Z76C12FE4E94DFA91851EZ/45/1748512974/67bd841f-d7f3-43ed-8be6-16a5aa32252a.jpg?width=800,product_images/Furniture Store ModernTV unit  Height 72 cm  Width.jpg,Noon,home furniture,https://www.noon.com/egypt-en/moderntv-unit-height-72-cm-width-141-cm-depth-34-cm-from-furniture-store/Z76C12FE4E94DFA91851EZ/p/?o=z76c12fe4e94dfa91851ez-1
"Furniture Store Modern MDF drawer unit - Height 86 cm - Width 44 cm - Depth 36 cm, from Furniture Store.","4,599",0.0,https://f.nooncdn.com/p/pzsku/ZC61BBCD072134B5C5C0EZ/45/1759151570/28d28c10-42c2-4cb2-8ffe-09a52985036b.jpg?width=800,product_images/Furniture Store Modern MDF drawer unit  Height 86 .jpg,Noon,home furniture,https://www.noon.com/egypt-en/modern-mdf-drawer-unit-height-86-cm-width-44-cm-depth-36-cm-from-furniture-store/ZC61BBCD072134B5C5C0EZ/p/?o=e7ca23ad6d72bd8a
"Furniture Store ModernTV unit - Height 30 cm - Width 100 cm - Depth 20 cm, from Furniture Store.","1,285",0.0,https://f.nooncdn.com/p/pzsku/Z723309DBFDEA78EC0028Z/45/1748509702/cb3e3385-0f34-4f11-849b-d3013cf38271.jpg?width=800,product_images/Furniture Store ModernTV unit  Height 30 cm  Width.jpg,Noon,home furniture,https://www.noon.com/egypt-en/moderntv-unit-height-30-cm-width-100-cm-depth-20-cm-from-furniture-store/Z723309DBFDEA78EC0028Z/p/?o=z723309dbfdea78ec0028z-1
Malazhouse Woodi Sofa – MZSF009 – 75L x 80H x 180W,"19,800",0.0,https://f.nooncdn.com/p/pzsku/Z48ADAE67F7173581FAC6Z/45/_/1732209540/88cdfb37-945e-4a4b-aed9-23b79445e5c1.jpg?width=800,product_images/Malazhouse Woodi Sofa  MZSF009  75L x 80H x 180W.jpg,Noon,home furniture,https://www.noon.com/egypt-en/woodi-sofa-mzsf009-75l-x-80h-x-180w/Z48ADAE67F7173581FAC6Z/p/?o=z48adae67f7173581fac6z-1
Malazhouse L-Shape Sofa Beige– MZSC040 – 150L x 80H x 250W,"26,900",5.02,https://f.nooncdn.com/p/pzsku/ZDF33A62ED45F1D32DFD7Z/45/_/1739989579/6933e22a-995d-4ef0-9d82-f2472dc1c471.jpg?width=800,product_images/Malazhouse LShape Sofa Beige MZSC040  150L x 80H x.jpg,Noon,home furniture,https://www.noon.com/egypt-en/l-shape-sofa-beige-mzsc040-150l-x-80h-x-250w/ZDF33A62ED45F1D32DFD7Z/p/?o=zdf33a62ed45f1d32dfd7z-1
Malazhouse Natural Wood Sectional Sofa – 300cm * 150cm – 150L x 75H x 300W,"18,905",0.0,https://f.nooncdn.com/p/pzsku/ZEDE29EB11D67A38C4869Z/45/1754389624/49e23c45-8c39-4621-a08f-53b55d4025b1.jpg?width=800,product_images/Malazhouse Natural Wood Sectional Sofa  300cm  150.jpg,Noon,home furniture,https://www.noon.com/egypt-en/natural-wood-sectional-sofa-300cm-150cm-150l-x-75h-x-300w/ZEDE29EB11D67A38C4869Z/p/?o=e702f19b1cd1f26a
"Furniture Store ModernTV unit - Height 35 cm - Width 140 cm - Depth 28 cm, from Furniture Store.","2,193",0.0,https://f.nooncdn.com/p/pzsku/Z3F9DB4A70D55DAF8B964Z/45/_/1727194009/2547490b-8405-4777-abf6-02c39a20a973.jpg?width=800,product_images/Furniture Store ModernTV unit  Height 35 cm  Width.jpg,Noon,home furniture,https://www.noon.com/egypt-en/moderntv-unit-height-35-cm-width-140-cm-depth-28-cm-from-furniture-store/Z3F9DB4A70D55DAF8B964Z/p/?o=z3f9db4a70d55daf8b964z-1
"Furniture Store ModernTV unit, 4 pieces - Height 70 - Width 35 - Depth 28, from Furniture Store.","3,289",0.0,https://f.nooncdn.com/p/pzsku/Z1ECC25C126A14833AF27Z/45/_/1727193972/c12014fd-42c6-4594-8f2e-8c35a181c9d1.jpg?width=800,product_images/Furniture Store ModernTV unit 4 pieces  Height 70 .jpg,Noon,home furniture,https://www.noon.com/egypt-en/moderntv-unit-4-pieces-height-70-width-35-depth-28-from-furniture-store/Z1ECC25C126A14833AF27Z/p/?o=z1ecc25c126a14833af27z-1
MODERN HOME Stylish TV Stand – Functional Design with Contemporary Flair.,720,3.08,No Image,No Image,Noon,home furniture,https://www.noon.com/egypt-en/stylish-tv-stand-functional-design-with-contemporary-flair/Z2D49691D49E6E489D26FZ/p/?o=z2d49691d49e6e489d26fz-1
MODERN HOME Wall-Mounted TV Unit in White – Engineered Wood Entertainment Cabinet for TVs up to 42.,"1,056",4.52,No Image,No Image,Noon,home furniture,https://www.noon.com/egypt-en/wall-mounted-tv-unit-in-white-engineered-wood-entertainment-cabinet-for-tvs-up-to-42/ZA4AC5876B50EA66C85B4Z/p/?o=za4ac5876b50ea66c85b4z-1
