asin,name,price_usd,price_egp,image_path,url
B0BV8H8HVD,"ASUS ROG Strix G16 (2023) Gaming Laptop, 16â€ 16:10 FHD 165Hz, GeForce RTX 4060, Intel Core i7-13650HX, 16GB DDR5, 512GB PCIe SSD, Wi-Fi 6E, Windows 11, G614JV-AS73, Eclipse Gray",N/A,N/A,global_to_egp_images/B0BV8H8HVD.jpg,https://www.amazon.com/dp/B0BV8H8HVD
B0FN72WFGL,"Lenovo 2025 Legion Pro 7i Gen 10 Gaming Laptop, GeForce RTX 5080 16 GB GDDR7, Intel Ultra 9 275HX, 16"" WQXGA OLED 16:10 500 nits 240Hz, 32 GB DDR5 RAM, 1 TB SSD, Windows 11 Pro, w/Accessories",N/A,N/A,global_to_egp_images/B0FN72WFGL.jpg,https://www.amazon.com/dp/B0FN72WFGL
B0GD7M85TK,"NIMO 17.3"" Copilot+ AI Laptop, AMD Ryzen AI 9 HX 370 (Up to 5.1GHz), 32GB RAM 1TB SSD, Radeon 890M, 144Hz FHD Display, 100W Fast Charge, USB 4.0, Fingerprint, Win 11, Gaming & Business",N/A,N/A,global_to_egp_images/B0GD7M85TK.jpg,https://www.amazon.com/dp/B0GD7M85TK
B0D1KQTFT4,"Alienware X16 R2 Gaming Laptop - 16-inch QHD+ 240Hz 3ms Display, Intel Core Ultra 7-155H, 16GB LPDDR5X RAM, 1TB SSD, NVIDIA GeForce RTX 4070 8GB GDDR6, Windows 11 Home, Onsite Service - Lunar Silver",N/A,N/A,global_to_egp_images/B0D1KQTFT4.jpg,https://www.amazon.com/dp/B0D1KQTFT4
B0G56B124N,"Lenovo Legion Pro 5 16"" 2.5K Gaming Laptop, AMD Ryzen 9 8945HX, 16"" WQXGA 240Hz 500nits Display, NVIDIA GeForce RTX 5060, 32GB DDR5 RAM, 1 TB PCIE SSD, WiFi 7, Backlit KB, W/Res Cooler, Win 11 Pro",N/A,N/A,global_to_egp_images/B0G56B124N.jpg,https://www.amazon.com/dp/B0G56B124N
B0GP1317QD,"Lenovo Legion Pro 5i Gen 10 16” Gaming Laptop with Intel Core Ultra 7, GeForce RTX 5070, WQXGA OLED 165Hz, 64 GB DDR5 RAM, 1TB Gen4 SSD, Wi-Fi 7, Win 11, RGB Backlit KB,w/Accessory/Lifetime Office",N/A,N/A,global_to_egp_images/B0GP1317QD.jpg,https://www.amazon.com/dp/B0GP1317QD
B0GGQL427Z,"msi Vector 16 HX AI 16” 240Hz QHD+ Gaming Laptop, AMD Ryzen 9 8940HX, NVIDIA Geforce RTX 5070Ti, 64GB RAM, 2TB SSD, Thunderbolt 4, Wi-Fi 7, Win 11, Cosmo Gray, w/Mytrix Accessory & Lifetime Office",N/A,N/A,global_to_egp_images/B0GGQL427Z.jpg,https://www.amazon.com/dp/B0GGQL427Z
B0F7XQ214S,"ASUS ROG Strix G18 (2025) Gaming Laptop, 18"" 2.5K 240Hz 16:10 Display Laptop, NVIDIA GeForce RTX 5080, Intel Core Ultra 9 275HX, 64GB DDR5 RAM, 8TB M.2 PCIe SSD, WiFi 7, Win11 Pro - Eclipse Gray",N/A,N/A,global_to_egp_images/B0F7XQ214S.jpg,https://www.amazon.com/dp/B0F7XQ214S
B09SVQ25XH,"ASUS TUF F15 Gaming Laptop, 15.6"" 144Hz FHD IPS-Type Display, Intel Core i5-10300H Processor, GeForce GTX 1650, 8GB DDR4 RAM, 512GB PCIe SSD, Wi-Fi 6, Windows 11 Home, FX506LH-AS51",N/A,N/A,global_to_egp_images/B09SVQ25XH.jpg,https://www.amazon.com/dp/B09SVQ25XH
B0G2MSVX8F,"Thunderobot Radiant 16 i9 5080 2.5K Gaming Laptop, 16"" QHD+ 300Hz Display, Core i9-13900HX, GeForce RTX 5080, 16GB DDR5 RAM, 1TB SSD, RGB Backlit Keyboard, Wi-Fi 6, Win11 Home, Gray",N/A,N/A,global_to_egp_images/B0G2MSVX8F.jpg,https://www.amazon.com/dp/B0G2MSVX8F
B09X2B5TYJ,"HP Victus 15.6"" Gaming Laptop PC, NVIDIA GeForce RTX 3050 Ti, AMD Ryzen 7 5800H, Refined 1080p IPS Display, Compact Design, All-in-One Keyboard with Enlarged Touchpad, HD Webcam (15-fb0028nr, 2022)",N/A,N/A,global_to_egp_images/B09X2B5TYJ.jpg,https://www.amazon.com/dp/B09X2B5TYJ
B0FLYLL943,"ASUS ROG Strix G16 Gaming Laptop, AMD Ryzen 9-8940HX, 32 GB DDR5 RAM, 2 TB PCIe SSD, 16"" WUXGA (1920x1200) 165Hz Display, Nvidia G-Force RTX 5070Ti, 4-Zone RGB Backlit Keyboard, W11 Home, Eclipse Grey",N/A,N/A,global_to_egp_images/B0FLYLL943.jpg,https://www.amazon.com/dp/B0FLYLL943
B0FH2DT37R,"Lenovo Legion Pro 7i Gen 10 Gaming Laptop 2025 New, GeForce RTX 5080 16GB GDDR7, Intel Ultra 9 275HX (Up to 5.4GHz), 16"" WQXGA OLED 240Hz 500nits, 32 GB DDR5, 1 TB SSD, Win11 Pro, w/Accessories",N/A,N/A,global_to_egp_images/B0FH2DT37R.jpg,https://www.amazon.com/dp/B0FH2DT37R
B0FH2CMR65,"Lenovo Legion Pro 7i Gen 10 Gaming Laptop 2025, GeForce RTX 5080 16GB GDDR7, Intel Ultra 9 275HX 24-Core 5.4GHz, 16"" WQXGA OLED 500nits 240Hz, 64 GB DDR5, 4 TB SSD, Wi-Fi 7, Win11 Pro, w/Accessories",N/A,N/A,global_to_egp_images/B0FH2CMR65.jpg,https://www.amazon.com/dp/B0FH2CMR65
B0DYJMYYHD,GIGABYTE AORUS Master 18 Gaming Laptop - 240Hz 2560x1600 Mini-LED - NVIDIA GeForce RTX 5080 - Intel Core Ultra 9 275HX - 2TB SSD with 32GB DDR5 RAM - Windows 11 Home AD (AORUS Master 18 BYHC5USD65SH),175880.0,9244252.8,global_to_egp_images/B0DYJMYYHD.jpg,https://www.amazon.com/dp/B0DYJMYYHD
B0F7Y1B7CH,"MSI Vector 16 HX AI 400 Gaming Laptop, Intel Ultra 9-275HX, 64 GB DDR5 RAM, 1 TB PCIe SSD, 16"" WQXGA (2560x1600) 240Hz Display, Nvidia G-Force RTX 5080, RGB Backlit Keyboard, W11 Pro, Cosmo Gray",146645.0,7707661.2,global_to_egp_images/B0F7Y1B7CH.jpg,https://www.amazon.com/dp/B0F7Y1B7CH
B0F789W1V3,GIGABYTE - AORUS Elite 16 Gaming Laptop - 165Hz 2560x1600 WQXGA - NVIDIA GeForce RTX 5070 - Intel Core Ultra 9 275HX - 2TB SSD with 32GB DDR5 RAM - Windows 11 Home AD (AORUS Elite 16 BWHC3USC65SH),119145.0,6262261.2,global_to_egp_images/B0F789W1V3.jpg,https://www.amazon.com/dp/B0F789W1V3
B0F7Y618CJ,"MSI Vector 16 HX RTX 5080 16"" QHD+ 240Hz Display, Ultra 9 275HX(Beats i9-14900HX), NVIDIA GeForce RTX 5080 AI Pro Gaming Laptop, 64GB DDR5, 2TB SSD, RGB Backlit, Bundle with PCO Notebook Fold Radiator",N/A,N/A,global_to_egp_images/B0F7Y618CJ.jpg,https://www.amazon.com/dp/B0F7Y618CJ
B0FVDC8DFQ,HP Victus 15 Gaming Laptop 15.6” FHD IPS Anti-Glare 144Hz Intel 8-core i5-12450H (Beats i7-11800H) 32GB RAM 1TB SSD GeForce RTX 3050 Backlit B&O Fast Charge Win11Pro w/ICP Accessory,N/A,N/A,global_to_egp_images/B0FVDC8DFQ.jpg,https://www.amazon.com/dp/B0FVDC8DFQ
B0FCDN73MC,"ASUS ROG Strix Scar 18 AI Gaming Laptop 18"" 240Hz Mini LED WQXGA Display (Intel Ultra 9-275HX, GeForce RTX 5090 24GB, 32GB DDR5, 2TB PCIe SSD, RGB KB, Win 11 Pro) w/DKZ USB Port Expander",N/A,N/A,global_to_egp_images/B0FCDN73MC.jpg,https://www.amazon.com/dp/B0FCDN73MC
B0FJFHYTYX,"MSI Thin 15 Gaming Laptop, 15.6"" FHD Thin Bezel IPS 144Hz, Intel Octa-core i5-13420H (Beats i7-11800H), GeForce RTX 4050, USB-C, Windows 11, w/Mouse Pad(64GB RAM | 1TB PCIe SSD)",73559.0,3866261.04,global_to_egp_images/B0FJFHYTYX.jpg,https://www.amazon.com/dp/B0FJFHYTYX
B0DR553LV6,"ASUS ROG Strix G18 Gaming Laptop 2025, GeForce RTX 5080 16GB DDR7, Intel Ultra 9 275HX, 18"" 2.5K 240Hz Nebula Display, 64 GB DDR5, 8 TB SSD, Wi-Fi 7, RGB Backlit KB, Windows 11 Pro, w/Lifetime Office",N/A,N/A,global_to_egp_images/B0DR553LV6.jpg,https://www.amazon.com/dp/B0DR553LV6
B0FY67J3XM,"Lenovo Legion Pro 7i Gaming Laptop, Intel Core Ultra 9 275HX, 16"" 240Hz 2.5K OLED Display, NVIDIA GeForce RTX 5070, 64 GB DDR5, 2 TB SSD, Wi-Fi 7, RGB Keyboard, Windows 11 Pro, Accessory Kit",N/A,N/A,global_to_egp_images/B0FY67J3XM.jpg,https://www.amazon.com/dp/B0FY67J3XM
B0FXX6VTP1,"Lenovo Legion 7i Gaming Laptop, 16"" 2.5K 240Hz OLED 1ms Display, NVIDIA RTX 5070, Intel Core Ultra 9 275HX, 32 GB DDR5 5600MT/s, 2 TB SSD, Wi-Fi 7, Backlit Keyboard, Windows 11 Pro, Glacier White",N/A,N/A,global_to_egp_images/B0FXX6VTP1.jpg,https://www.amazon.com/dp/B0FXX6VTP1
B0FM895D2L,"Lenovo Legion 5 Gaming Laptop 15.1"" 165Hz WQXGA Display Intel 24-Core Ultra 9 275HX 16GB DDR5 1TB SSD NVIDIA GeForce RTX 5070 Thunderbolt 4 Wi-Fi 7 24-Zone RGB Backlit KB Win11 Home w/ONT 32GB USB",N/A,N/A,global_to_egp_images/B0FM895D2L.jpg,https://www.amazon.com/dp/B0FM895D2L
B0FXX77HH2,"Lenovo Legion 7i Gaming Laptop, NVIDIA RTX 5070, 16 inch 2.5K 1ms 240Hz OLED Display, Intel Core Ultra 9 275HX, 64 GB DDR5, 1 TB SSD, Wi-Fi 7, RGB Keyboard, Windows 11 Pro, Accessories, Glacier White",N/A,N/A,global_to_egp_images/B0FXX77HH2.jpg,https://www.amazon.com/dp/B0FXX77HH2
B0GQTMTN2W,"Lenovo Legion Pro 7i Gen10 Gaming Laptop, Intel Ultra 9-275HX, 64 GB DDR5 RAM, 2 TB PCIe SSD, 16"" 2.5K (2560x1600)240Hz, Nvidia G-Force RTX 5070Ti, RGB Keyboard, W11 Pro, Eclipse Black+Traix Mousepad",N/A,N/A,global_to_egp_images/B0GQTMTN2W.jpg,https://www.amazon.com/dp/B0GQTMTN2W
B0FJRPPT7S,"Alienware 18 Area-51 Gaming Laptop, NVIDIA RTX 5080 16GB GDDR7, Intel Ultra 9 275HX(24-Core, Up to 5.4GHz), 18"" 2.5K QHD+ 300Hz, 32 GB DDR5, 2 TB SSD, Backlit Keyboard, Windows 11 Pro, w/Accessories",N/A,N/A,global_to_egp_images/B0FJRPPT7S.jpg,https://www.amazon.com/dp/B0FJRPPT7S
B0FXGH3M68,Lenovo LOQ 15ARP9 Gaming Laptop 2024 15.6” FHD 1920 x 1080 IPS 144 hz AMD Ryzen 7 7435HS NVIDIA GeForce RTX 4060 8GB GDDR6 32GB DDR5 1TB SSD Backlit Keyboard Wi-Fi 6 Bluetooth 5.2 Windows 10 Home,N/A,N/A,global_to_egp_images/B0FXGH3M68.jpg,https://www.amazon.com/dp/B0FXGH3M68
B0GMWZY1N6,"NIMO 15.6"" IPS FHD-Gaming-Laptop,AMD Ryzen 5 6600H 32GB DDR5 RAM 1TB SSD (Beat i5-1335U, 6 Cores Up to 4.5GHz) AMD Radeon 660M GPU-Computer with 100W Type-C Backlit Keyboard Fingerprint",N/A,N/A,global_to_egp_images/B0GMWZY1N6.jpg,https://www.amazon.com/dp/B0GMWZY1N6
B0GF84477R,"ASUS ROG Strix G16 Gaming Laptop, 16"" FHD+ 165Hz/3ms 100% sRGB, AMD Ryzen 9 8940HX (Turbo 5.3GHz), GeForce RTX 5070 Ti 12GB GDDR7, 64 GB DDR5, 4 TB SSD, Wi-Fi 6E, RGB Backlit Keyboard, Windows 11 Pro",N/A,N/A,global_to_egp_images/B0GF84477R.jpg,https://www.amazon.com/dp/B0GF84477R
B0GXVYSLMY,"Dell Alienware 18 Area-51 Gaming Laptop, NVIDIA GeForce RTX 5080, Intel Ultra 9 275HX (Up to 5.4GHz), 32GB DDR5, 2TB SSD, Wi-Fi 7, 18 Inch 300Hz Display, FHD Webcam, Windows 11 Pro, Copilot",N/A,N/A,global_to_egp_images/B0GXVYSLMY.jpg,https://www.amazon.com/dp/B0GXVYSLMY
B0FMKHQG1J,"ASUS ROG Strix G18 G815 Gaming AI Laptop | 18"" 2.5k IPS 240Hz (100% DCI-P3, 3ms) | Intel 24-Core Ultra 9 275HX | 32GB DDR5 1TB SSD | GeForce RTX 5060 | RGB Backlit Wi-Fi7 Win11 Pro w/DLCA Accessory",N/A,N/A,global_to_egp_images/B0FMKHQG1J.jpg,https://www.amazon.com/dp/B0FMKHQG1J
B0FJ8GCH64,"ASUS TUF Gaming F16 Laptop 16"" FHD+ 165Hz Display, Intel Core i7-14650HX, 32GB RAM, 1TB SSD, NVIDIA GeForce RTX 5060 8GB, Windows 11, High Performance Gray Gaming Notebook",N/A,N/A,global_to_egp_images/B0FJ8GCH64.jpg,https://www.amazon.com/dp/B0FJ8GCH64
B0GN2BD2FN,"NIMO 17.3"" Gaming-Laptop, 8 Cores AMD Ryzen 7 8745HS 32GB DDR5 RAM 1TB SSD (Beat R9 6900HX, up to 4.9GHz) Radeon 780M GPU IPS FHD 100W Type-C Fingerprint, Backlit Keyboard",N/A,N/A,global_to_egp_images/B0GN2BD2FN.jpg,https://www.amazon.com/dp/B0GN2BD2FN
B0F38399YH,"acer Nitro V Gaming Laptop, 15.6"" FHD IPS Display, 144Hz, Intel i5-13420H Processor, 8-Core, GeForce RTX 4050, 16GB DDR5 RAM, 512GB SSD, Windows 11, BK, TWE Mouse",N/A,N/A,global_to_egp_images/B0F38399YH.jpg,https://www.amazon.com/dp/B0F38399YH
B0FZTJB5RS,"Thunderobot Zero 16 Pro 16"" QHD+ 360Hz Gaming Laptop – RTX 5080 GPU, Core Ultra 9 275HX, 32GB DDR5, 1TB SSD, RGB Keyboard, Wi-Fi 6E, Windows 11 Home",N/A,N/A,global_to_egp_images/B0FZTJB5RS.jpg,https://www.amazon.com/dp/B0FZTJB5RS
B0FDS4YVQ7,"Vector 16 HX AI A2XWIG-050US 16"" WQXGA 240Hz Gaming Laptop, Intel Core Ultra 9 275HX 2.7GHz, 16GB RAM, 1TB SSD, NVIDIA GeForce RTX 5080 16GB, Window 11 Home, Cosmo Gray",N/A,N/A,global_to_egp_images/B0FDS4YVQ7.jpg,https://www.amazon.com/dp/B0FDS4YVQ7
B0F196M26K,"acer Aspire 16 AI Copilot+ PC | 16"" WUXGA 120Hz Multi-Touch Display | Snapdragon X X1-26-100 | NPU: 45 Tops - GPU: Up to 1.7 TFLOPs | 16GB LPDDR5X | 512GB PCIe Gen 4 SSD | Wi-Fi 7 | A16-11MT-X669",36805.0,1934470.8,global_to_egp_images/B0F196M26K.jpg,https://www.amazon.com/dp/B0F196M26K
B0G51WJDMZ,"NIMO 15.6"" Light-Gaming-Laptop, AMD Ryzen 7 Pro 6850U 8 Cores 16GB LPDDR5 RAM 512GB SSD (Up to 4.7GHz) AMD Radeon 680M GPU FHD IPS Display 100W Type-C Backlit Keyboard Fingerprint",N/A,N/A,global_to_egp_images/B0G51WJDMZ.jpg,https://www.amazon.com/dp/B0G51WJDMZ
B0FK8RCLJM,"Lenovo Legion Pro 7i Gen 10, AI Gaming Laptop, Intel Ultra 9 275HX, 16"" OLED 2.6K (2560x1600) 240Hz 500 nits, 64GB DDR5, 4TB SSD, NVIDIA RTX 5090, 5MP Camera E Shutter, Wi-Fi 7, Win 11 - Eclipse Black",236557.0,12433435.92,global_to_egp_images/B0FK8RCLJM.jpg,https://www.amazon.com/dp/B0FK8RCLJM
B0FSY7GSFK,"Lenovo Legion 5i Gen 10 Gaming Laptop, Intel Ultra 7-255HX, 64 GB DDR5 RAM, 2 TB PCIe SSD, 15.1"" WQXGA (2560x1600) Display, Nvidia G-Force RTX 5070, 24-Zone RGB Keyboard, W11 Pro, Eclipse Black",124036.0,6519332.16,global_to_egp_images/B0FSY7GSFK.jpg,https://www.amazon.com/dp/B0FSY7GSFK
B0FDGBRJYD,"Lenovo Legion Pro 7i Gen 10 Gaming Laptop (2025), GeForce RTX 5080 16GB GDDR7, Intel Ultra 9 275HX Up to 5.40 GHz, 16"" 240Hz OLED, 32 GB DDR5, 1 TB SSD, Windows 11 Pro, w/Accessories",N/A,N/A,global_to_egp_images/B0FDGBRJYD.jpg,https://www.amazon.com/dp/B0FDGBRJYD
B0FLJRLXRK,"Lenovo Legion Pro 7 16IAX10H 83F5001RUS 16"" Gaming Notebook - WQXGA - Intel Core Ultra 9 275HX - 64 GB - 2 TB SSD - English Keyboard - Eclipse Black",N/A,N/A,global_to_egp_images/B0FLJRLXRK.jpg,https://www.amazon.com/dp/B0FLJRLXRK
B0FFB9719B,"Alienware 16 Area-51 Gaming Laptop 2025 New, 16"" WQXGA 240Hz, Intel Ultra 9 275HX, 64 GB DDR5 RAM, 2 TB SSD, RTX 5080 Graphics 16GB GDDR7, Wi-Fi 7, 4K Webcam, Windows 11 Pro, Accessory Kit",N/A,N/A,global_to_egp_images/B0FFB9719B.jpg,https://www.amazon.com/dp/B0FFB9719B
B0FS1NYT5S,"Lenovo Legion 5i 16"" Gaming Laptop, WQXGA 240Hz Display, Intel Core Ultra 9-275HX, NVIDIA GeForce RTX 5060, 32GB RAM, 1TB SSD, Wi-Fi 7, RGB Backlit, Win 11 Home, w/Mytrix Accessory Lifetime Office",N/A,N/A,global_to_egp_images/B0FS1NYT5S.jpg,https://www.amazon.com/dp/B0FS1NYT5S
B0F1KC557J,"HP 14 inch Laptop, HD Display, Intel Core i3-N305, 8 GB RAM, 256 GB SSD, Intel UHD Graphics, Windows 11 Home in S Mode, Natural Silver, 14-ep0299nr",N/A,N/A,global_to_egp_images/B0F1KC557J.jpg,https://www.amazon.com/dp/B0F1KC557J
B0DW1SB1F9,"ASUS ROG Strix SCAR 16 (2025) Gaming Laptop, 16” ROG Nebula HDR 16:10 2.5K 240Hz/3ms, NVIDIA GeForce RTX 5080, Intel Core Ultra 9 275HX, 32GB DDR5, 2TB PCIe Gen 4 SSD, Wi-Fi 7, Win 11 Pro, G635LW-XS97",3199.0,168139.44,global_to_egp_images/B0DW1SB1F9.jpg,https://www.amazon.com/dp/B0DW1SB1F9
B0D4M1SHCB,"Asus Tuf A16 Gaming Laptop, AMD Ryzen 7 7735HS, 32 GB DDR5 Ram, 1 TB PCIe SSD, 16"""" WUXGA (1920x1200), AMD Radeon RX 7700S, W11 Home, Black",N/A,N/A,global_to_egp_images/B0D4M1SHCB.jpg,https://www.amazon.com/dp/B0D4M1SHCB
B0CRDB8G1G,"ASUS TUF Gaming A15 Gaming Laptop, 15.6” FHD 144Hz Display, NVIDIA® GeForce RTX™ 3050, AMD Ryzen™ 5 7535HS, 8GB DDR5, 512GB PCIe® Gen4 NVMe™ SSD, Wi-Fi 6, Windows 11, FA506NC-ES51",N/A,N/A,global_to_egp_images/B0CRDB8G1G.jpg,https://www.amazon.com/dp/B0CRDB8G1G
B0CVLFS7WP,Lenovo Legion 5i Gaming Laptop - NVIDIA GeForce RTX 4070 8G - 16” WQXGA Display - Intel Core i7-14650HX - 32GB RAM - 512GB SSD - Windows 11 Home - Luna Grey,1499.0,78787.44,global_to_egp_images/B0CVLFS7WP.jpg,https://www.amazon.com/dp/B0CVLFS7WP
B0D9GVLSCL,"ASUS TUF 16"" Ryzen 7 Ultimate Gaming Laptop, 16"" FHD+ 165Hz, AMD Ryzen 7 7735HS, AMD Radeon RX 7700S (Beats GeForce RTX 4060), 32GB DDR5 RAM, 1TB SSD, RGB Backlit KB, Wi-Fi 6, Windows 11 Home, Black",N/A,N/A,global_to_egp_images/B0D9GVLSCL.jpg,https://www.amazon.com/dp/B0D9GVLSCL
B0G8Z7NSF2,"KAIGERR Laptop, Laptops with AMD Ryzen 4300U(Up to 3.7GHz), 16GB DDR4 512GB SSD Laptop Computer, 16.0inch Windοws 11 Laptop, 1920P FHD Display, WiFi 6, USB3.2, Type_C",336.0,17660.16,global_to_egp_images/B0G8Z7NSF2.jpg,https://www.amazon.com/dp/B0G8Z7NSF2
B0GSWSJ93X,"Lenovo Legion 5i Gaming Laptop, Intel Ultra 9-275HX, 32 GB DDR5 RAM, 1 TB PCIe SSD, 15.1"" WQXGA (2560x1600)165Hz, Nvidia G-Force RTX 5070, 24-Zone RGB Backlit Keyboard, W11 Home, Black+Traix Mousepad",N/A,N/A,global_to_egp_images/B0GSWSJ93X.jpg,https://www.amazon.com/dp/B0GSWSJ93X
B0CG2YR2VR,Lenovo LOQ 15 Gaming Laptop RTX4060 - AMD Ryzen7 7840HS - 15.6 FHD IPS Display 144Hz - G-SYNC - Backlit Keyboard - Wi-Fi 6 - USB Type-C - Windows 11 - FHD Webcam - 2023 (32GB DDR5 RAM |1TB PCIe SSD),1579.0,82992.24,global_to_egp_images/B0CG2YR2VR.jpg,https://www.amazon.com/dp/B0CG2YR2VR
B0DCP17ZQV,"HP Victus Gaming Laptop, 15.6"" FHD 144Hz, AMD Ryzen 5 7535HS, Radeon RX 6550M (Beats Nvidia GeForce RTX 3050), 8GB RAM 512GB SSD, Backlit Keyboard, Wi-Fi 6, Bluetooth, Windows 11 Home, Mica Silver",N/A,N/A,global_to_egp_images/B0DCP17ZQV.jpg,https://www.amazon.com/dp/B0DCP17ZQV
B0DYS93F6D,"Titan 18 HX Dragon Edition Norse Myth 18"" 120Hz MiniLED UHD+ Gaming Laptop: Intel Ultra 9-285HX, NVIDIA Geforce RTX 5080, 64GB DDR5, 6TB SSD, Thunderbolt 5, Wi-Fi 7, Win 11 Pro: Black A2XWIG-442US",N/A,N/A,global_to_egp_images/B0DYS93F6D.jpg,https://www.amazon.com/dp/B0DYS93F6D
B0FH5W7X4L,GIGABYTE - Gaming A16 Gaming Laptop - 165Hz 1920x1200 WUXGA - NVIDIA GeForce RTX 5060 - AMD Ryzen 7 260-1TB SSD with 16GB DDR5 RAM - Windows 11 Home AD Gaming A16 3VHK3US894SH,1349.0,70903.44,global_to_egp_images/B0FH5W7X4L.jpg,https://www.amazon.com/dp/B0FH5W7X4L
B0DQ3NV823,"ASUS TUF 16"" Gaming Laptop, 1920 x 1200 Pixels 165Hz Screen, AMD Radeon RX 7700S 8GB GDDR6, AMD Ryzen 7 7735HS 8 Cores, 32GB DDR5+1TB SSD, Wi-Fi 6, HDMI 2.1, Numeric Keypad, Win10 Pro",N/A,N/A,global_to_egp_images/B0DQ3NV823.jpg,https://www.amazon.com/dp/B0DQ3NV823
B0B783JD9H,"Dell 5420 Latitude Laptop 14"" FHD (1920x1080) Notebook, 11th Gen Intel Core i7-1185G7, 16GB RAM, 512MB M.2-NVMe, Thunderbolt, HDMI, Type-C, Webcam, Windows 11 Pro (Renewed)",N/A,N/A,global_to_egp_images/B0B783JD9H.jpg,https://www.amazon.com/dp/B0B783JD9H
B0G5FGGTKF,"msi Vector 16 HX AI Gaming Laptop, 16"" QHD+ IPS 240Hz,AMD Ryzen 9-8940HX Processor, GeForce RTX 5070 Ti, RGB Backlit, w/Mouse pad (Win 11, 32GB RAM | 2TB PCIe SSD)",N/A,N/A,global_to_egp_images/B0G5FGGTKF.jpg,https://www.amazon.com/dp/B0G5FGGTKF
B0DD8YPL5L,"HP Victus 15.6"" 144Hz FHD Gaming Laptop,AMD Ryzen 5 7535HS,32GB DDR5 RAM,1TB SSD,AMD Radeon RX 6550M(Beats RTX 2050),Backlit Keyboard,Windows11 Pro, Mica Silver (32GB RAM | 1TB SSD)",N/A,N/A,global_to_egp_images/B0DD8YPL5L.jpg,https://www.amazon.com/dp/B0DD8YPL5L
B0FND1Y1WM,"ASUS ROG Strix G16 Gaming Laptop, AMD Ryzen 9-9955HX, 64 GB DDR5 RAM, 4 TB PCIe SSD, 16"" 2.5K (2560x1600) Display, Nvidia G-Force RTX 5070Ti, Backlit Chiclet Keyboard RGB, W11 Pro, Eclipse Gray",N/A,N/A,global_to_egp_images/B0FND1Y1WM.jpg,https://www.amazon.com/dp/B0FND1Y1WM
B0CC3W59JB,"GIGABYTE AORUS 15X: 15.6"" 16:9 Thin Bezel QHD 2560x1440 165Hz, NVIDIA GeForce RTX 4070 Laptop GPU 8GB GDDR6, Intel Core i9-13980HX, 16GB DDR5 RAM, 1TB SSD, Windows 11 Home (AORUS 15X ASF-D3US754SH)",N/A,N/A,global_to_egp_images/B0CC3W59JB.jpg,https://www.amazon.com/dp/B0CC3W59JB
B0DQKSXFTL,"ASUS TUF A16 Gaming Laptop - AMD Ryzen 7 7445HS Beat i7-12650H - RTX 4050 - Backlit Keyboard RGB - 16"" WUXGA 144Hz -16GB DDR5 RAM -1TB PCIe SSD -Windows 11 -Portatil Gamer PC Copilot -2025",N/A,N/A,global_to_egp_images/B0DQKSXFTL.jpg,https://www.amazon.com/dp/B0DQKSXFTL
B0DQKVJHL6,"ASUS TUF Gaming A16 Laptop, 2024, 16"" 1920x 200 165Hz, AMD 8-Core Ryzen 7 7735HS, AMD Radeon RX 7700S, 32GB DDR5, 1TB SSD, Win11 Home, Backlit KB, Wi-Fi 6, BT 5.3, 720p HD Camera, Off Black",N/A,N/A,global_to_egp_images/B0DQKVJHL6.jpg,https://www.amazon.com/dp/B0DQKVJHL6
B09RMH9B6F,"ASUS TUF Dash 15 (2022) Gaming Laptop, 15.6"" 144Hz FHD Display, Intel Core i7-12650H, GeForce RTX 3060, 16GB DDR5, 512GB SSD, Thunderbolt 4, Windows 11 Home, Off Black, FX517ZM-AS73",N/A,N/A,global_to_egp_images/B09RMH9B6F.jpg,https://www.amazon.com/dp/B09RMH9B6F
B0FS861DH8,"acer Nitro 16S AI Copilot+ PC Gaming Laptop | AMD Ryzen AI 7 350 Processor | NVIDIA GeForce RTX 5060 Laptop GPU | 16"" WUXGA IPS 180Hz Display | 16GB DDR5 | 1TB Gen 4 SSD | Wi-Fi 6E | AN16S-61-R7YL",1499.0,78787.44,global_to_egp_images/B0FS861DH8.jpg,https://www.amazon.com/dp/B0FS861DH8
B0FTT7JVJM,"acer Nitro V 16 AI WUXGA (1920 x 1200) IPS 180Hz Gaming Laptop AI PC, AMD Ryzen 5 240 Processor, NVIDIA GeForce RTX 5050 8GB GDDR7 VRAM, 16GB RAM, 512GB SSD, (16"", R5, RTX5050)",N/A,N/A,global_to_egp_images/B0FTT7JVJM.jpg,https://www.amazon.com/dp/B0FTT7JVJM
B0GKQTGRYS,"GEEKOM GeekBook X16 Pro 2.8 lbs Laptop, 16"" IPS 2.5K 16:10 Laptop Computer, Ultra 9 185H, 32GB LPDDR5x 7500MHz RAM 2TB SSD, Up to 17 Hour, USB4, Fingerprint, Dual Fan, Copilot, Windows 11 Pro",1349.0,70903.44,global_to_egp_images/B0GKQTGRYS.jpg,https://www.amazon.com/dp/B0GKQTGRYS
B0FP1ZNR66,"Laptop Ultrabook, AMD Ryzen7 8745HS, 14in 2560×1600 QHD, Backlit Keyboard, Radeon 780M Graphics, 16GB DDR5 5600MHz RAM, 512GB PCIe SSD, Portable Student/Home/Business/Workstation/Gaming【U4E】",547.0,28750.32,global_to_egp_images/B0FP1ZNR66.jpg,https://www.amazon.com/dp/B0FP1ZNR66
