name,price,rating,image-url,image-path,source,category-name,product-url
"Military Smart Watch for Men with Blood Pressure (Answer/Make Call), Rugged Tactical Smartwatch for Android and iPhone, 10 ATM Waterproof Outdoor Sports Fitness Tracker with Heart Rate, Sleep Monitor",146116.8,4.0,https://m.media-amazon.com/images/I/71eFD3KyuXL._AC_UY218_.jpg,global_to_egp_images/B0BW47XT5H.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0BW47XT5H
"CARBINOX X-Ranger Smart Watch (Answer/Make Calls), Rugged Fitness Tracker IP69K Waterproof, Compatible with android and IOS, 14 Days of Battery Military Durable, AMOLED Screen (X-Ranger Ultimate Pack)",359089.92,2.8,https://m.media-amazon.com/images/I/71stSK2tzkL._AC_UY218_.jpg,global_to_egp_images/B0GNBDMKLT.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0GNBDMKLT
"Smart Watches for Men, Military Smart Watch with 100 Days Battery/LED Flashlight, 1.95'' Fitness Watch with Heart Rate/ Sleep Monitor/100+ Sports Mode, 5 ATM Rugged Smartwatch for Android and iPhone",110481.12,3.8,https://m.media-amazon.com/images/I/71fOqK1b6pL._AC_UY218_.jpg,global_to_egp_images/B0FMRV4Y1T.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0FMRV4Y1T
"Military Smart Watches for Men, 1.91"" Men's Smart Watch with 1000mAh/5 ATM Waterproof/LED Flashlight/110+ Sport Modes/Heart Rate/SpO2/Sleep Monitor, Fitness Tracker Watch for Android & iPhone (Black)",215496.0,4.4,https://m.media-amazon.com/images/I/71mZMigU8sL._AC_UY218_.jpg,global_to_egp_images/B0G2LMGXHK.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0G2LMGXHK
"Military Smart Watch for Men with GPS, 1.43"" AMOLED Bluetooth Call, LED Flashlight, Rugged Tactical Watch for Android iOS, 3ATM Waterproof Fitness Tracker with Heart Rate Pedometer (Black)",276307.92,4.3,https://m.media-amazon.com/images/I/71WwgJfcLyL._AC_UY218_.jpg,global_to_egp_images/B0GJL9VYDD.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0GJL9VYDD
Military Smart Watches for Men (Answer/Can Call) Fitness Tracker Watch Heart Rate/Sleep Monitor 150+ Sports Tactical Mens Smart Watch Waterproof Rugged Smartwatches for Android/iPhone Compatible S10,49669.2,3.8,https://m.media-amazon.com/images/I/71lCvV0ripL._AC_UY218_.jpg,global_to_egp_images/B0FQ544YSB.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0FQ544YSB
"MIDDOW Military Smart Watch with Flashlight (Answer/Make Call) Compass, Pedometer/Heart Rate/Sleep/100+ Sports Modes, Fitness Tracker IP68 Waterproof, Long Battery Life Android & iOS (Black)",104068.8,4.0,https://m.media-amazon.com/images/I/71m4ZWwwL1L._AC_UY218_.jpg,global_to_egp_images/B0DS289FTT.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0DS289FTT
"Garmin 010-02293-10 Instinct Solar, Rugged Outdoor Smartwatch with Solar Charging Capabilities, Built-in Sports Apps and Health Monitoring, Graphite",N/A,4.6,https://m.media-amazon.com/images/I/519pESH--lL._AC_UY218_.jpg,global_to_egp_images/B089YVVLSW.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B089YVVLSW
EIGIIS Military Smart Watch for Men Tactical Rugged with Bluetooth Call Flashlight 1.45'' Big Screen Fitness Tracker Heart Rate Sleep Monitor Waterproof Sports Smartwatch iPhone Android Black,104962.32,4.4,https://m.media-amazon.com/images/I/71HtIFEr0GL._AC_UY218_.jpg,global_to_egp_images/B0C9429PDR.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0C9429PDR
"SUNKTA Military Smartwatches for Men,120 Sports Modes Smart Watches with Bluetooth Call (Answer/Dial Calls), 5ATM Waterproof Rugged Tactical Fitness Tracker 1.39''HD Smart Watch for iPhone Android",148114.08,4.2,https://m.media-amazon.com/images/I/71NEmGCgylL._AC_UY218_.jpg,global_to_egp_images/B0DDX7D9T3.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0DDX7D9T3
Smart Watch for Men Fitness Tracker: Bluetooth Waterproof Make Answer Call Digital Mens Watches Running Smartwatch for Android Phones iPhone Samsung Compatible Step Pedometer Sleep Heart Rate Monitor,82834.56,4.0,https://m.media-amazon.com/images/I/71-QyJiGx2L._AC_UY218_.jpg,global_to_egp_images/B0FJLXL5GD.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0FJLXL5GD
"WalkerFit Rugged Smart Watch for Men- Answer/Dial Call, 30M Waterproof Fitness Watch with Health Monitor, 170 Sport Mode, Military Smartwatch for iPhone, AMOLED, Camouflage",151688.16,0,https://m.media-amazon.com/images/I/71nXdZho1OL._AC_UY218_.jpg,global_to_egp_images/B0F4L3J2NK.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0F4L3J2NK
"AMAZTIM Smart Watches for Men,60 Days Extra-Long Battery, Rugged Military Bluetooth Call(Answer/Dial Calls),1.43"" Ultra HD AMOLED Display,Full Metal Body SmartWatch Compatible iPhone and Android",303954.48,4.0,https://m.media-amazon.com/images/I/812C7jJi+XL._AC_UY218_.jpg,global_to_egp_images/B0CQVMWKH3.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0CQVMWKH3
"SOUYIE Military Rugged Smart Watch for Men, AMOLED 1.43"" HD Screen, Bluetooth Call Answer/Make, Blood Oxygen/Heart Rate/Sleep Tracker, 7-30 Day Battery, Waterproof Fitness Tracker for iOS Android",303639.12,4.3,https://m.media-amazon.com/images/I/71Z6OiyUBUL._AC_UY218_.jpg,global_to_egp_images/B0FV8GSZCZ.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0FV8GSZCZ
Military Smart Watch for Men with LED Flashlight Tactical Smart Watch 1.53”HD Screen Rugged Smartwatch 3ATM Waterproof 100+ Sports Fitness Tracker with Heart Rate Monitor for iOS Android,82834.56,4.1,https://m.media-amazon.com/images/I/81rbZz3GMBL._AC_UY218_.jpg,global_to_egp_images/B0FMDTZW7M.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0FMDTZW7M
"WalkerFit Rugged Smart Watch for Men- Answer/Dial Call, 30M Waterproof Fitness Watch with Health Monitor, 170 Sport Mode, Military Smartwatch for iPhone, AMOLED, Black Silicone",151688.16,0,https://m.media-amazon.com/images/I/71FESm6tkrL._AC_UY218_.jpg,global_to_egp_images/B0F4L6FJT3.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0F4L6FJT3
"Military Smart Watches for Men(Answer/Make Calls), 1.39"" HD Fitness Watch, 24/7 Heart Rate Sleep Monitor, Smart Watch for Men,114+ Sport Modes, IP68 Waterproof Smartwatch for Android iOS, 30Day, Black",99443.52,3.5,https://m.media-amazon.com/images/I/71V5p53SarL._AC_UY218_.jpg,global_to_egp_images/B0G5YCB5FB.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0G5YCB5FB
"Military Smart Watch for Men Built-in GPS with LED Flashlight Compass, 2.13"" AMOLED Tactical Smart Watches with Answer/Make Calls, 3ATM Waterproof Fitness Tracker for iPhone Android (Black)",193420.8,4.1,https://m.media-amazon.com/images/I/81WJySDcG8L._AC_UY218_.jpg,global_to_egp_images/B0FLQB5R6P.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0FLQB5R6P
"AMAZTIM Smart Watch for Men, 130 Days Extra-Long Battery, 1.96"" Full Metal Rugged Military Watch, 50M Waterproof, Flashlight, 24/7 Heart Rate Sleep Monitor, Answer/Dial Calls, for Android & iOS",221014.8,3.9,https://m.media-amazon.com/images/I/71JTYrKBY9L._AC_UY218_.jpg,global_to_egp_images/B0FWCNWQ2L.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0FWCNWQ2L
"WalkerFit Rugged Smart Watch for Men- Answer/Dial Call,30M Waterproof Fitness Watch with Health Monitor,170 Sport Mode,Military Smartwatch for iPhone,AMOLED, Leather",165511.44,0,https://m.media-amazon.com/images/I/81J+d9iQRTL._AC_UY218_.jpg,global_to_egp_images/B0F4L3PKM3.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0F4L3PKM3
"Soudorv Smart Watch, 2026 AMOLED 1.43"" Smartwatch for Men Women(Answer/Make Call), 60 Days/130+ Sports/Flashlight, Heart Rate/Sleep Monitor, IP68 Waterproof Fitness Activity Tracker for Android iOS",74582.64,3.8,https://m.media-amazon.com/images/I/81Qth5fKiSL._AC_UY218_.jpg,global_to_egp_images/B0FMRVMCHD.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0FMRVMCHD
"AGM Legion Rugged GPS Smartwatch, 5ATM Waterproof, Shockproof & Drop-proof, 100+ Sports Modes, Bluetooth Calling, Compass, Barometer & Altimeter, 1.43"" AMOLED Display, 24/7 Heart Rate & Sleep Tracking",110481.12,3.9,https://m.media-amazon.com/images/I/61tHmsKpAPL._AC_UY218_.jpg,global_to_egp_images/B0DSJJJ8RQ.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0DSJJJ8RQ
"WalkerFit Rugged Smart Watch for Men- Answer/Dial Call, 30M Waterproof Fitness Watch with Health Monitor, 170 Sport Mode, Military Smartwatch for iPhone, AMOLED, Orange Silicone",151688.16,0,https://m.media-amazon.com/images/I/71MrQVm2zFL._AC_UY218_.jpg,global_to_egp_images/B0F4L2VX3T.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0F4L2VX3T
"WalkerFit Military Smart Watch for Men (170+ Sports Modes), 1.43"" AMOLED Rugged Watch with Bluetooth Call, 3ATM Waterproof Fitness Tracker Watch, Long Battery, for iPhone Android, Orange Silicone",151950.96,0,https://m.media-amazon.com/images/I/71sqJbD-3hL._AC_UY218_.jpg,global_to_egp_images/B0F4L4BCJJ.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0F4L4BCJJ
"Military Smart Watch with GPS, Pressure/Altitude/Compass, Rugged Smartwatch for Men with 650mAh Extra-Large Battery, Answer/Make Call, 100+ Sports Mode, Metal Body Fitness Tracker for Android iOS",138127.68,3.6,https://m.media-amazon.com/images/I/81MwG9dLIYL._AC_UY218_.jpg,global_to_egp_images/B0F2FKQ516.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0F2FKQ516
"WalkerFit Rugged Smart Watch for Men- Answer/Dial Call,30M Waterproof Fitness Watch with Health Monitor,170 Sport Mode,Military Smartwatch for iPhone,AMOLED, Orange Nylon",165511.44,0,https://m.media-amazon.com/images/I/81E0Mce07RL._AC_UY218_.jpg,global_to_egp_images/B0F4L4PZ9X.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0F4L4PZ9X
"Military Smart Watches for Men (Answer/Make Call), 1.96"" HD Big Screen Rugged Tactical Smartwatch with LED Flashlight/880mAh/3ATM Waterproof, Fitness Tracker with HR/Sleep Monitor for iPhone Android",138127.68,4.4,https://m.media-amazon.com/images/I/71PJCgrZ7WL._AC_UY218_.jpg,global_to_egp_images/B0G698ML1P.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0G698ML1P
