name,price,rating,image_url,image_path,source
"HP (Upgraded Version) Probook 450 G10 Laptop With 15.6-Inch Display, Intel Core i5-1335U Processor/32GB RAM/1TB SSD/Intel UHD Graphics/Windows 11 English Silver","69,000",4.01,https://f.nooncdn.com/p/pnsku/N70116629V/45/_/1727967671/af0fc140-b2b8-41c0-b1ec-e9cb62018d5b.jpg?width=800,product_images/HP Upgraded Version Probook 450 G10 Laptop With 15.jpg,Noon
"Lenovo ThinkPad E16 Laptop With 16 Inch WUXGA (1920x1200) Display,Core Ultra 7-155H Processor/32GB RAM DDR5/1TB SSD/Windows 11 Pro/Intel Arc Graphics/ English/Arabic Balck","83,250",3.710,https://f.nooncdn.com/p/pnsku/N70168465V/45/_/1744541869/0c6a0c5d-f98a-424e-9b00-872f11e66f2c.jpg?width=800,product_images/Lenovo ThinkPad E16 Laptop With 16 Inch WUXGA 1920.jpg,Noon
"HP (Upgraded Version) EliteBook 840 G9 Laptop With 14-Inch FHD Display, Core i7-1255U Processor/16GB RAM/1TB SSD/Intel Iris Xe Graphics/Windows 11 Pro / English/Arabic Silver","37,900",0.0,https://f.nooncdn.com/p/v1672938375/N53375702A_1.jpg?width=800,product_images/HP Upgraded Version EliteBook 840 G9 Laptop With 1.jpg,Noon
"HP Renewed - Elitebook 845 G8 Laptop With 14 Inch Full HD Display,Ryzen 5-5650 Processor/8-Core/16GB RAM/256GB SSD/Windows 11 Pro English silver","23,939",4.43,https://f.nooncdn.com/p/pnsku/N70195544V/45/_/1752585450/7b3dc251-cd3e-41ed-bc1f-22b777dc3765.jpg?width=800,product_images/HP Renewed  Elitebook 845 G8 Laptop With 14 Inch F.jpg,Noon
"DELL (Upgraded Version) Latitude 7420 Laptop With 14-Inch FHD Display, Core i7-1185G7 Processer/16GB RAM/512GB SSD/Intel Iris Plus Graphics/Windows 10 Pro /International Version English Black","20,400",2.35,https://f.nooncdn.com/p/v1656599539/N53269392A_1.jpg?width=800,product_images/DELL Upgraded Version Latitude 7420 Laptop With 14.jpg,Noon
"HP ProBook 640 G5 Laptop, Intel Core i5-8365U, 256GB SSD, 8GB RAM, Intel UHD Graphics, 14 Inch FHD Display, Windows 10 Pro - Silver (Renewed), Grade A, 6 Months Warranty Silver","11,555",0.0,https://f.nooncdn.com/p/pnsku/N70248303V/45/_/1760540677/66bd34ee-9db9-4978-ad59-46995b599548.jpg?width=800,product_images/HP ProBook 640 G5 Laptop Intel Core i58365U 256GB .jpg,Noon
"DELL Refurbished - Latitude 7280 Laptop With 12.5-Inch Display,Intel Core i5/6th Gen/8GB RAM/256GB SSD/Windows 10 English Black","15,000",2.26,https://f.nooncdn.com/p/pnsku/N70048032V/45/_/1708527670/52289b62-b4a4-4794-a27f-85e962dd49b6.jpg?width=800,product_images/DELL Refurbished  Latitude 7280 Laptop With 125Inc.jpg,Noon
"HP EliteBook 850 G8 15.6-Inch Display, Core i7-1165G7 Processor/32GB RAM/1TB SSD/Intel Iris Xe Graphics/Windows 10 Pro English silver","44,000",2.23,https://f.nooncdn.com/p/pnsku/N70028266V/45/_/1701939293/633d3fd5-30a0-4092-ab8f-9bd17ee590cc.jpg?width=800,product_images/HP EliteBook 850 G8 156Inch Display Core i71165G7 .jpg,Noon
"Lenovo Miix 720 (2-in-1) , Intel Core i5-7200U , RAM 8GB DDR4 , 256GB SSD M.2 NVMe , Intel HD Graphics 620 , 12 inch 2K LED-IPS Touch Screen English/Arabic Silver","11,875",0.0,https://f.nooncdn.com/p/pnsku/N70284921V/45/_/1770033055/3af70f95-38eb-4d5c-b85c-b8100079a798.jpg?width=800,product_images/Lenovo Miix 720 2in1  Intel Core i57200U  RAM 8GB .jpg,Noon
"HP Renewed - EliteBook 845 G8 Laptop With 14-Inch Display, AMD RYZEN 7 PRO Processor/Octa Core/16GB RAM/256GB SSD/Windows 11 Silver","19,500",1.84,https://f.nooncdn.com/p/pnsku/N70206593V/45/_/1759414912/fed88c92-8485-45a0-9810-704fcc0ada4f.jpg?width=800,product_images/HP Renewed  EliteBook 845 G8 Laptop With 14Inch Di.jpg,Noon
"HP IDS UMA ZBOOK 15 G7  Laptop With 15.6-Inch FHD Display, Core i5-10210U Processor/8GB RAM/512 GB SSD/Intel HD Graphics English/Arabic Black","31,200",0.0,https://f.nooncdn.com/p/v1629977195/N50355581A_1.jpg?width=800,product_images/HP IDS UMA ZBOOK 15 G7  Laptop With 156Inch FHD Di.jpg,Noon
"Honor MagicBook Art 14 Laptop With 14.6-Inch Full HD (3120x2080) Display, Core Ultra 7 155H Processor/32GB RAM DDR5/1TB SSD/Windows 11 English/Arabic Emerald Green","73,999",5.04,https://f.nooncdn.com/p/pnsku/N70126829V/45/_/1730809741/89263370-016c-4cf3-ad40-fcc089633b47.jpg?width=800,product_images/Honor MagicBook Art 14 Laptop With 146Inch Full HD.jpg,Noon
"DELL (Upgraded Version) Latitude 7290 Laptop With 12.5-Inch Display, Core i7 Processor/8GB RAM/512 GB SSD/Integrated Intel UHD 620 Graphics /International Version English Black","14,950",4.01,https://f.nooncdn.com/p/v1596867635/N30967238A_1.jpg?width=800,product_images/DELL Upgraded Version Latitude 7290 Laptop With 12.jpg,Noon
"DELL Latitude 5590 With 15.6-Inch Display, Core i7 Processor/8GB RAM/480GB SSD/2GB NVIDIA Graphic Card Black","24,300",0.0,https://f.nooncdn.com/p/v1575980663/N30967283A_1.jpg?width=800,product_images/DELL Latitude 5590 With 156Inch Display Core i7 Pr.jpg,Noon
"Apple MacBook Air MC7X4 With 13.6 Inch Display,  M2 Chip 8-Core CPU 8-Core GPU | 16GB RAM | 256GB SSD | macOS | English/Arabic Midnight","47,700",4.62,https://f.nooncdn.com/p/pnsku/N70126482V/45/_/1764242509/7e750833-72fa-44d7-87b6-6d07f1392978.jpg?width=800,product_images/Apple MacBook Air MC7X4 With 136 Inch Display  M2 .jpg,Noon
"HP ZBook 14u G4 Laptop With 14-Inch Display, Core i7 Processor/16GB RAM/256GB SSD/2GB AMD FirePro W4190M Graphic Card Black","23,230",0.0,https://f.nooncdn.com/p/v1612448150/N35178824A_1.jpg?width=800,product_images/HP ZBook 14u G4 Laptop With 14Inch Display Core i7.jpg,Noon
"DELL Pro 16 Laptop With 16 Inch Full HD (1920x1080) Display, Intel Core Ultra 7 255U vPro Processor/16GB RAM DDR5/512GB SSD/Windows 11 Pro/ English/Arabic Silver","76,650",0.0,https://f.nooncdn.com/p/pnsku/N70284087V/45/_/1770107445/11b21a7f-ee9a-4dcd-8f41-676f826eccd0.jpg?width=800,product_images/DELL Pro 16 Laptop With 16 Inch Full HD 1920x1080 .jpg,Noon
"HP Laptop AI 15-fd2001ne (C53H7EA)Core™ Ultra 7 processor with Intel® Turbo Boost Technology, 16GB RAM, 1TB SSD, Windows 11 Home, Natural Silver","49,249",0.0,https://f.nooncdn.com/p/pnsku/N70244321V/45/_/1764503012/d3151365-75de-41b8-94fa-d1d4ce982c5f.jpg?width=800,product_images/HP Laptop AI 15fd2001ne C53H7EACore Ultra 7 proces.jpg,Noon
"DELL Renewed Latitude 5500 Business And Professional (Upgraded Version) Laptop With 15.6-Inch Full HD Antiglare Display, Core i5-8265U Processor/16GB RAM/512GB SSD/Intel UHD Graphics 620/International Version / English/Arabic Black","19,740",2.824,https://f.nooncdn.com/p/v1652679474/N53318802A_1.jpg?width=800,product_images/DELL Renewed Latitude 5500 Business And Profession.jpg,Noon
"DELL Latitude 5590 Laptop With 15.6-Inch Display, Core i5 Processor/4GB RAM/500GB HDD/Integrated Graphics Black","19,500",0.0,https://f.nooncdn.com/p/v1584447137/N35792347A_1.jpg?width=800,product_images/DELL Latitude 5590 Laptop With 156Inch Display Cor.jpg,Noon
DELL Latitude 7280 Laptop With 12.5-Inch/i5 Processor/8 GB RAM/256GB HDD,"10,950",3.37,https://f.nooncdn.com/p/v1551792437/N21554405A_1.jpg?width=800,product_images/DELL Latitude 7280 Laptop With 125Inchi5 Processor.jpg,Noon
HP 14-Em0006Ne Laptop With 14 Inch FHD /Ryzen 5 -7520U /8GB RAM /512 GB SSD/ AMD Radeon/ Windows11 English/Arabic Natural Silver,"31,800",4.727,https://f.nooncdn.com/p/pnsku/N70059713V/45/_/1711960341/79c62c94-0e47-450e-9122-a1cf9148bb71.jpg?width=800,product_images/HP 14Em0006Ne Laptop With 14 Inch FHD Ryzen 5 7520.jpg,Noon
"HP EliteBook 830 G7 Laptop With 13.3-Inch Display, Core i7 Processer/16GB RAM/512GB SSD/Intel UHD Graphics Silver","21,500",4.01,https://f.nooncdn.com/p/v1604922158/N41994688A_1.jpg?width=800,product_images/HP EliteBook 830 G7 Laptop With 133Inch Display Co.jpg,Noon
"DELL Latitude 5300 (Upgraded Version) Laptop With 13.3-Inch Display, Core i5 Processer/16GB RAM/512GB SSD/Intel UHD Graphics /Windows 10 Pro English Black","18,954",0.0,https://f.nooncdn.com/p/v1633261332/N51072875A_1.jpg?width=800,product_images/DELL Latitude 5300 Upgraded Version Laptop With 13.jpg,Noon
"HP (Upgraded Version) Zbook Firefly 14 G8 Laptop With 14-Inch Display, Core i7-1165G7Processor/16GB RAM/512GB SSD/Intel Iris XE Graphics/Windows 11 Pro / English/Arabic Grey","32,400",3.85,https://f.nooncdn.com/p/v1672938374/N53375583A_1.jpg?width=800,product_images/HP Upgraded Version Zbook Firefly 14 G8 Laptop Wit.jpg,Noon
DELL (Upgraded Version) Latitude 7420 14 inch Full HD Intel Core i7-1185G7/16 GB RAM/512 GB SSD/Intel Iris Xe Graphics Integrated/Windows/International Version English/Arabic Black English/Arabic Black,"40,680",4.15,https://f.nooncdn.com/p/v1656599535/N53067340A_1.jpg?width=800,product_images/DELL Upgraded Version Latitude 7420 14 inch Full H.jpg,Noon
"DELL Laptop With 15.6 Inch Full HD (1920X1080) Display 120Hz, Core i5 1334U Processor/8GB RAM DDR4/512GB SSD/DOS(Without Windows)/Intel UHD Graphics/ English/Arabic Carbon Black","26,999",4.64,https://f.nooncdn.com/p/pnsku/N70259047V/45/_/1763298894/cfd9f784-396b-4bd5-8a9e-ce554d07f951.jpg?width=800,product_images/DELL Laptop With 156 Inch Full HD 1920X1080 Displa.jpg,Noon
"DELL Latitude 7420 (Upgraded Version) Laptop With 14-Inch FHD Display, Core i5-1145G7 Processor/16GB RAM/256GB SSD/Integrated Graphics/Windows 10 pro English Black","99,000",3.05,https://f.nooncdn.com/p/v1692782250/N53429955A_1.jpg?width=800,product_images/DELL Latitude 7420 Upgraded Version Laptop With 14.jpg,Noon
"Lenovo Ideapad Slim 3 Laptop With 15.6-Inch FHD Display, Core i7-13620H Processor/16GB RAM/512GB SSD/Intel UHD Graphics/DOS(Without Windows) English/Arabic Arctic Grey","42,042",4.0212,https://f.nooncdn.com/p/pnsku/N70103843V/45/_/1724675561/25b3100a-fd00-4dd1-a123-33cb1b75d5f6.jpg?width=800,product_images/Lenovo Ideapad Slim 3 Laptop With 156Inch FHD Disp.jpg,Noon
"HP ProBook 640 G8 Laptop With 14-Inch Display, Core i5 1135G7 Processor/8GB RAM/256GB SSD/Intel Xe Graphics/Windows 10 Pro English/Arabic Silver","25,200",0.0,https://f.nooncdn.com/p/pnsku/N70046357V/45/_/1707977681/5db09642-929a-47a6-bbf5-5b88e9ee8d10.jpg?width=800,product_images/HP ProBook 640 G8 Laptop With 14Inch Display Core .jpg,Noon
"HP Renewed HP ProBook 650 G5 – i5-8365U, 8GB RAM, 256GB SSD, 15.6"" FHD silver","13,609",0.0,https://f.nooncdn.com/p/pnsku/N70249823V/45/_/1761051710/89f253ec-3ea3-4d67-a653-b05b126e32c6.jpg?width=800,product_images/HP Renewed HP ProBook 650 G5  i58365U 8GB RAM 256G.jpg,Noon
"HP Probook 440G7 Laptop With 14-Inch Display, Core i5 Processor/4GB RAM/500GB SSD/Intel UHD Graphics English/Arabic Silver","28,200",5.01,https://f.nooncdn.com/p/v1610530088/N43655337A_1.jpg?width=800,product_images/HP Probook 440G7 Laptop With 14Inch Display Core i.jpg,Noon
"Apple MacBook Pro MX2X3 With 16.2 Inch Display,  M4 Pro Chip 14-Core CPU 20-Core GPU | 24GB RAM | 512GB SSD | macOS | English/Arabic Space Black","166,000",4.5624,https://f.nooncdn.com/p/pnsku/N70125948V/45/_/1739179007/d46ff726-b32a-4fc9-89a8-1aa772dc930b.jpg?width=800,product_images/Apple MacBook Pro MX2X3 With 162 Inch Display  M4 .jpg,Noon
Lenovo Renewed ThinkPad T490S Laptop With 14 Inch Full HD Display Core i7 Processor 8GB RAM 512 SSD Intel UHD Graphics 620 Windows 10 / English/Arabic Black,"34,560",0.0,https://f.nooncdn.com/p/v1681966883/N53401776A_1.jpg?width=800,product_images/Lenovo Renewed ThinkPad T490S Laptop With 14 Inch .jpg,Noon
"Apple New 2024 MacBook Air MRXV3 13-inch Display, Apple M3 Chip 8-Core CPU 8-Core GPU Processor/8GB RAM/256GB SSD/Intel UHD Graphics/ English/Arabic Midnight","53,000",4.7703,https://f.nooncdn.com/p/pnsku/N70052056V/45/_/1739361823/979dbff1-64e3-4af2-8cb2-8062cf3913c8.jpg?width=800,product_images/Apple New 2024 MacBook Air MRXV3 13inch Display Ap.jpg,Noon
"ASUS TUF Gaming F16 2024 FX607VJ-RL165W Gaming Laptop, Intel Core 5-210H, 512GB SSD, 16GB RAM, 16 Inch, WUXGA, IPS, NVIDIA GeForce RTX 3050 6GB GDDR6, Windows 11 - Mecha Grey English/Arabic Mecha Gray","64,800",5.01,https://f.nooncdn.com/p/pnsku/N70203426V/45/_/1755439099/3757e423-1dfa-488a-8be5-f2ab842c6dce.jpg?width=800,product_images/ASUS TUF Gaming F16 2024 FX607VJRL165W Gaming Lapt.jpg,Noon
"HP EliteBook 850 G8 Notebook With 15.6-Inch Display, Core i7-1165G7 Processor/16GB RAM/512 GB SSD/NVIDIA GeForce MX450 2GB Graphic Card Silver","36,500",0.0,https://f.nooncdn.com/p/v1660365530/N53341276A_1.jpg?width=800,product_images/HP EliteBook 850 G8 Notebook With 156Inch Display .jpg,Noon
ASUS FX608JMR-RV017W ASUS TUF Gaming F16 Laptop with 16 inch FHD / i7 Processor 14650HX  / 16 GB RAM / 1 Tera SSD / NVIDIA® GeForce RTX™ 5060 Laptop GPU / English/ Win11/Jaeger Gray English Jaeger Gray,"79,350",0.0,https://f.nooncdn.com/p/pnsku/N70247915V/45/_/1760537400/9503e413-0c46-48b5-9148-9063e2506dc6.jpg?width=800,product_images/ASUS FX608JMRRV017W ASUS TUF Gaming F16 Laptop wit.jpg,Noon
"Acer Predator Helios 16 AI (2025) Gaming Laptop With 16-Inch OLED WQXGA Display,Core Ultra 9-275HX Processor/64GB RAM/4TB SSD/24GB GeForce RTX 5090 Graphics/Windows 11 Pro English Black English Black","300,000",5.01,https://f.nooncdn.com/p/pnsku/N70201794V/45/_/1754541007/7c576c8b-d886-4259-9a24-8d3a3a57c898.jpg?width=800,product_images/Acer Predator Helios 16 AI 2025 Gaming Laptop With.jpg,Noon
"HP laptop HP OmniBook 5 Flip 2-in-1 Laptop 14-fp0025ne (C53GVEA), Core™ i5-1334U, Intel® Turbo Boost Technology, 8GB RAM, 512GB SSD, Windows 11 Home , Natural Silver","38,777",0.0,https://f.nooncdn.com/p/pnsku/N70245437V/45/_/1759935682/33e4965d-5ffe-4959-aeb9-bf157df0d546.jpg?width=800,product_images/HP laptop HP OmniBook 5 Flip 2in1 Laptop 14fp0025n.jpg,Noon
"HP Victus 15-fb3093dx Laptop With 15.6-Inch FHD IPS 144Hz Display, AMD Ryzen 7 -7445HS Processor/16GB RAM/512GB SSD/6GB NVIDIA GeForce RTX 4050 Graphics/Windows 11/ English Mica Silver","55,600",4.050,https://f.nooncdn.com/p/pnsku/N70199257V/45/_/1764236044/b27f1dee-202a-4e49-8f96-899e69cdbebd.jpg?width=800,product_images/HP Victus 15fb3093dx Laptop With 156Inch FHD IPS 1.jpg,Noon
"HP 2024 Newest ProBook 460 G11 (Upgraded Version) Laptop With 16-Inch IPS Display, Intel Core Ultra 7 155U Processor/8GB RAM/512GB SSD/Integrated Graphics/Windows 11 English/Arabic Pike silver","43,850",0.0,https://f.nooncdn.com/p/pnsku/N70216015V/45/_/1757936862/950810a5-26fd-4725-88ca-3e589a838693.jpg?width=800,product_images/HP 2024 Newest ProBook 460 G11 Upgraded Version La.jpg,Noon
"HP Renewed EliteBook 640 G9 – Intel Core i7-1255U – 16GB RAM – 256GB SSD – 14"" FHD – Windows 11 – 10-Core Business Laptop English/Arabic silver","23,500",0.0,https://f.nooncdn.com/p/pnsku/N70189352V/45/_/1760971767/9da90de9-66e5-4944-8528-c253fd7c752c.jpg?width=800,product_images/HP Renewed EliteBook 640 G9  Intel Core i71255U  1.jpg,Noon
"HP EliteBook 830 G7 Laptop With 13.3-Inch Display,Core i7-10610U Processor/32GB RAM/1TB SSD/Intel's Iris Xe Graphics English/Arabic Silver","29,850",0.0,https://f.nooncdn.com/p/v1658122506/N53336118A_1.jpg?width=800,product_images/HP EliteBook 830 G7 Laptop With 133Inch DisplayCor.jpg,Noon
"ASUS (Upgraded Version) TUF A16 FA608PM Gaming Laptop With 16-Inch WUXGA IPS 165Hz Display, AMD Ryzen 9 8940HX Processor/16GB RAM/1TB SSD/8GB GeForce RTX 5060 Graphics Card/Windows 11 International  Jaeger International English Jaeger Gray","82,950",5.01,https://f.nooncdn.com/p/pnsku/N70245773V/45/_/1760099425/491951af-e219-4a10-8a6f-34384d9acc98.jpg?width=800,product_images/ASUS Upgraded Version TUF A16 FA608PM Gaming Lapto.jpg,Noon
"DELL Latitude 5590 Laptop With 15.6-Inch Display, Core i7 Processor/8GB RAM/500 GB HDD/2GB NVIDIA Graphic Card Black","22,200",0.0,https://f.nooncdn.com/p/v1611576247/N30967272A_1.jpg?width=800,product_images/DELL Latitude 5590 Laptop With 156Inch Display Cor.jpg,Noon
ASUS FX607VU-RL805W ASUS TUF Gaming F16 Laptop with 16 inch FHD / Core™ 5 Processor 210H / 8 GB RAM / 512 GB SSD / NVIDIA® GeForce RTX™ 4050 Laptop GPU (194 AI TOPs) / English/ Win11/Mecha Gray English Mecha Gray,"79,200",5.01,https://f.nooncdn.com/p/pnsku/N70247914V/45/_/1760537925/742e14f5-cdac-4c3a-884c-9c5e919d4456.jpg?width=800,product_images/ASUS FX607VURL805W ASUS TUF Gaming F16 Laptop with.jpg,Noon
"HP ProBook 430 G6 Laptop With 13.3-Inch Display, Core i3 Processor/4GB RAM/128GB SSD/Intel UHD Graphics 620 Natural Silver","12,600",0.0,https://f.nooncdn.com/p/v1569250545/N30223080A_1.jpg?width=800,product_images/HP ProBook 430 G6 Laptop With 133Inch Display Core.jpg,Noon
"HP (Upgraded Version) Elitebook 840 G10 Laptop With 14-Inch Display, Core-i7-1355U Processor/16GB RAM/512GB SSD/Intel UHD Graphics/Windows 11 Pro / English/Arabic Silver","163,500",2.614,No Image,No Image,Noon
"Lenovo IdeaPad Slim 3 15IRH10 (Upgraded Laptop) Laptop With 15.6 Full HD Display, Intel Core i7-13620H Processor/16GB DDR5-4800 RAM/512GB SSD/Intel UHD Graphics/Windows 11 Home/ English/Arabic Arctic Grey","39,000",4.0539,No Image,No Image,Noon
"HP (Upgraded Version) 14-Inch Display, Core i3-1215U Processor/8GB RAM/256GB SSD/Intel UHD 600 Graphics/Windows 11 English/Arabic silver English/Arabic silver","71,000",2.33,No Image,No Image,Noon
HP VCTUS 15 FA1036NE Laptop with 15.6 inch FHD / Intel Core i5-13500H / 16 GB RAM / 512 GB SSD / NVIDIA GeForce RTX 4050 6 GB / DOS / English/Arabic Mica Silver,"52,427",5.01,No Image,No Image,Noon
"HP EliteBook 845 G8 , AMD Ryzen 5 PRO 5650U , 8GB DDR4 , 256GB SSD M.2 NVMe , AMD Radeon RX Vega 7 Graphics , 14 inch FHD LED-IPS English/Arabic Silver","16,726",0.0,No Image,No Image,Noon
"HP ProBook 640 G4 Notebook With 14-Inch Display, Core i7 Processor/16GB RAM/512GB SSD/Intel HD Graphics 620 Natural Silver","19,750",0.0,No Image,No Image,Noon
"Lenovo (Upgraded Version) Lenovo LOQ 15IRX9 83DV00VLED Intel® Core™ i7-14700HX 16GB RAM , 1TB SSD , RTX 4060 ,15.6"" FHD - Luna Grey English/Arabic Luna Grey English/Arabic Luna Grey","68,100",4.310,No Image,No Image,Noon
"DELL Latitude 5480 With 14-Inch HD Display,Core i5 Processor/4GB RAM/1TB HDD/Intel HD Graphics/Windows 10 Black","13,310",0.0,No Image,No Image,Noon
"Lenovo (Upgraded Version) IdeaPad Slim 3 15IRU8 Laptop With 15.6-Inch FHD Display, Core i3-1315U Processor/8GB RAM/256GB SSD/Intel UHD Graphics/DOS(Without Windows) Arabic Arctic grey Arabic Arctic grey","23,400",0.0,No Image,No Image,Noon
HP Victus 15-fa2013DX Laptop with 15.6 inch FHD / Intel Core i5-13420H / 8 GB RAM / 512 GB SSD / NVIDIA GeForce RTX 3050 / English/ Win11 //Mica Silver English Mica Silver,"41,000",5.01,No Image,No Image,Noon
"HP (Upgraded Version) EliteBook 840 G10 Business Laptop With 14-Inch WUXGA IPS Display, Intel Core i7-1360P Processor/16GB RAM/512GB SSD/Intel Iris Xe Graphics/Windows 11 Pro English Silver","79,000",2.614,No Image,No Image,Noon
"HP Elitebook 850 G7 Laptop With 15.6-Inch Display, Core i5-10210U Processor/8GB RAM/256GB SSD/Intel UHD Graphics/Windows 10 Pro English Silver","19,750",5.01,No Image,No Image,Noon
"HP ProBook 440 G6 Laptop With 14-Inch Display, Core i5 Processor/8GB RAM/512GB SSD/Intel UHD Graphics 620 Black/Silver","17,100",2.34,No Image,No Image,Noon
"DELL Renewed Dell Latitude 5400 – i5-8365U, 8GB RAM, 256GB SSD, 14"" FHD Touch Black","15,600",0.0,No Image,No Image,Noon
"HP 15-fd0362nia Laptop With 15.6-Inch Display, Core i5-1334U Processor/8 GB RAM/512TB SSD/NVIDIA GeForce MX570 Graphics/ DOS English/Arabic Natural Silver","29,800",5.01,No Image,No Image,Noon
"DELL 2024 Inspiron 3530 Think &  Laptop With 15.6-Inch Full HD (1920x1080) Display,Core i5-1334U Processor/8GB RAM DDR4/512GB SSD/Intel UHD Graphics/DOS(Without Windows)/ English/Arabic Black","29,333",4.621,No Image,No Image,Noon
"HP (Upgraded Version) 840 G10 PC Wolf Pro Security Edition Laptop With 14-Inch WUXGA Display, Core i7 1335U Processor/16GB RAM/512GB SSD/Windows 11 Pro/96Y99ET#ABV Arabic silver","129,750",0.0,No Image,No Image,Noon
"Lenovo LOQ 15IRX9 Gaming Laptop With 15.6 Inch Full HD (1920x1080) Display, Intel Core i7‑13650HX Processor/16GB DDR5 RAM/512GB SSD/6GB Nvidia GeForce RTX 3050 Graphics/Windows 11 Pro/ English/Arabic Grey","53,999",0.0,No Image,No Image,Noon
"DELL Renewed Latitude 7480 Laptop With 14-Inch Full HD Display, Core i7 Processor/16GB RAM/512GB SSD/Intel HD Graphics 650/Windows 10 /International Version English Black","18,700",3.213,No Image,No Image,Noon
Lenovo Legion 5 Gaming Laptop – Intel Core i7-14650HX – 16 Cores – 16GB DDR5 RAM – 512GB SSD – NVIDIA RTX 4060 8GB – 16″ WQXGA IPS 165Hz – Windows 11 Storm Grey,"79,999",0.0,No Image,No Image,Noon
"DELL Pro 14 Laptop With 14 Inch Full HD (1920X1080) Display, Intel Core Ultra 5 235U vPro Processor/16GB RAM DDR5/512GB SSD/Ubuntu 24.04 LTS/Intel Integrated Graphics/ English/Arabic Platinum Silver","60,000",0.0,No Image,No Image,Noon
"Apple MacBook Air MW133 With 13 Inch Display,  M4 Chip 10-Core CPU 10-Core GPU | 16GB RAM | 512GB SSD | macOS | English/Arabic Midnight","80,000",4.62,No Image,No Image,Noon
"DELL (Upgraded Version) Latitude 7420 Laptop With 14-Inch Display, Intel Core i7 Processor / 16GB RAM / 512GB SSD / W10 Pro / English Black","29,400",3.36,No Image,No Image,Noon
"Apple MacBook Pro MX313 Liquid XDR Retina 16-Inch Display, M4 Max Chip 16-Core CPU 40-Core GPU Processor/48GB RAM/1TB SSD/macOS(International Version) English Space Black","274,000",4.5624,No Image,No Image,Noon
"ASUS (Upgraded Version) TUF Gaming A15 Laptop With 15.6-Inch Full HD (1920x1080) 144Hz Display, AMD Ryzen 7-7435HS Processor/8GB RAM DDR5/512GB SSD/4GB NVIDIA GeForce RTX 2050 Graphics Card/Windows 11 Home /  / English/Arabic Black","56,975",4.599,No Image,No Image,Noon
"HP (Upgraded Version) ProBook 450 G9 Laptop With 15.6-Inch Display, Core i5-1235u Processor/8GB RAM/512GB SSD/Intel Iris XE Graphics/Windows 10 / English/Arabic Silver","65,250",0.0,No Image,No Image,Noon
"Lenovo LOQ 15IRX9 (Gaming (2025) Laptop With 15.6-Inch FHD Display, Core i7-13650HX Processor/24GB RAM/512GB SSD/8GB NVIDIA GeForce RTX 4060 Graphics Card/Windows 11 Home /  / English/Arabic Luna Grey","64,050",5.02,No Image,No Image,Noon
"DELL Latitude 5590 Laptop With 15.6-Inch Display, Intel Core i5 Processor/4GB RAM/500GB HDD/Intel UHD Graphics 620 With Calculator Black","20,000",0.0,https://f.nooncdn.com/p/v1566299836/N28948694A_1.jpg?width=800,product_images/DELL Latitude 5590 Laptop With 156Inch Display Int.jpg,Noon
DELL Vostro 3500 With 15.6 Inch Display Core i7-1165G7/8 GB DDR4/512 GB SSD/2G Nvidia Geforce Mx Series Mx330 English/Arabic Black,"32,999",0.0,https://f.nooncdn.com/p/v1644679958/N52596623A_1.jpg?width=800,product_images/DELL Vostro 3500 With 156 Inch Display Core i71165.jpg,Noon
"Apple MacBook Pro MX2E3 With 14.2 Inch Display,  M4 Pro Chip | 12-Core CPU 16-Core GPU | 24GB RAM | 512GB SSD | macOS | English/Arabic Silver","122,000",4.5624,https://f.nooncdn.com/p/pnsku/N70125945V/45/_/1739178984/68a2ec90-b3e4-4b7d-aea3-dcbf4e590778.jpg?width=800,product_images/Apple MacBook Pro MX2E3 With 142 Inch Display  M4 .jpg,Noon
"HP (Upgraded Version) Probook 460 G11 Laptop With 16-Inch Display, Intel Core Ultra 7 155H Processor/16GB RAM/512GB SSD/Intel Iris Graphics/Windows 11 / Natural English/Arabic Natural Silver","81,600",0.0,https://f.nooncdn.com/p/pnsku/N70121106V/45/_/1729494539/504f7971-cc4f-4538-b59b-f76493f01efc.jpg?width=800,product_images/HP Upgraded Version Probook 460 G11 Laptop With 16.jpg,Noon
"ASUS (Upgraded Version) E410KA Laptop with 14-Inch FHD Display, Celeron N4500 Processor/4GB RAM/64GB SSD/Intel HD Graphics/Windows 11 English Black","15,825",4.253,https://f.nooncdn.com/p/pnsku/N70102212V/45/_/1724252083/f3bc051b-7f50-4445-8643-f3c9dd23e6a0.jpg?width=800,product_images/ASUS Upgraded Version E410KA Laptop with 14Inch FH.jpg,Noon
"HP Renewed ProBook 640 G3 Laptop With 14-Inch Display, Core i5 Processor/8GB RAM/256GB SSD/Intel HD Graphics 620 Windows 10 Black","17,999",0.0,https://f.nooncdn.com/p/v1566284255/N28732486A_1.jpg?width=800,product_images/HP Renewed ProBook 640 G3 Laptop With 14Inch Displ.jpg,Noon
"ASUS ROG Ally X XBOX Gaming Console With 7 Inch Full HD(1920X1080) Display 120Hz, AMD Ryzen Z2 Extreme Processor/24GB RAM DDR5/1TB SSD/AMD Radeon Graphics/Windows 11 Home/Dolby Speaker TYPE C & Finger Print Sensor/ English/Arabic Black","89,999",4.670,https://f.nooncdn.com/p/pnsku/N70220228V/45/_/1765818515/803c86d9-81ae-43ed-a24d-b9c5695247ee.jpg?width=800,product_images/ASUS ROG Ally X XBOX Gaming Console With 7 Inch Fu.jpg,Noon
